Wavenumber;Absorbance
2213.68;1.89
2213.92;1.89
2214.16;1.89
2214.40;1.89
2214.64;1.89
2214.88;1.89
2215.12;1.89
2215.36;1.89
2215.60;1.89
2215.85;1.90
2216.09;1.90
2216.33;1.90
2216.57;1.90
2216.81;1.90
2217.05;1.90
2217.29;1.90
2217.53;1.90
2217.77;1.90
2218.01;1.90
2218.26;1.90
2218.50;1.90
2218.74;1.90
2218.98;1.90
2219.22;1.90
2219.46;1.90
2219.70;1.90
2219.94;1.90
2220.18;1.90
2220.43;1.90
2220.67;1.90
2220.91;1.90
2221.15;1.90
2221.39;1.90
2221.63;1.90
2221.87;1.90
2222.11;1.90
2222.35;1.90
2222.59;1.90
2222.84;1.90
2223.08;1.90
2223.32;1.90
2223.56;1.90
2223.80;1.90
2224.04;1.90
2224.28;1.90
2224.52;1.90
2224.76;1.90
2225.01;1.90
2225.25;1.90
2225.49;1.90
2225.73;1.90
2225.97;1.90
2226.21;1.90
2226.45;1.90
2226.69;1.90
2226.93;1.90
2227.18;1.90
2227.42;1.90
2227.66;1.90
2227.90;1.90
2228.14;1.90
2228.38;1.90
2228.62;1.90
2228.86;1.90
2229.10;1.90
2229.34;1.90
2229.59;1.90
2229.83;1.90
2230.07;1.90
2230.31;1.90
2230.55;1.90
2230.79;1.90
2231.03;1.90
2231.27;1.90
2231.51;1.90
2231.76;1.90
2232.00;1.90
2232.24;1.90
2232.48;1.90
2232.72;1.91
2232.96;1.91
2233.20;1.91
2233.44;1.91
2233.68;1.91
2233.92;1.91
2234.17;1.91
2234.41;1.91
2234.65;1.91
2234.89;1.91
2235.13;1.91
2235.37;1.91
2235.61;1.91
2235.85;1.91
2236.09;1.91
2236.34;1.91
2236.58;1.91
2236.82;1.91
2237.06;1.91
2237.30;1.91
2237.54;1.91
2237.78;1.91
2238.02;1.91
2238.26;1.91
2238.51;1.91
2238.75;1.91
2238.99;1.91
2239.23;1.91
2239.47;1.91
2239.71;1.91
2239.95;1.91
2240.19;1.91
2240.43;1.91
2240.67;1.91
2240.92;1.91
2241.16;1.91
2241.40;1.91
2241.64;1.91
2241.88;1.91
2242.12;1.91
2242.36;1.91
2242.60;1.91
2242.84;1.91
2243.09;1.91
2243.33;1.91
2243.57;1.91
2243.81;1.91
2244.05;1.91
2244.29;1.91
2244.53;1.91
2244.77;1.91
2245.01;1.91
2245.25;1.91
2245.50;1.91
2245.74;1.91
2245.98;1.91
2246.22;1.91
2246.46;1.91
2246.70;1.91
2246.94;1.91
2247.18;1.91
2247.42;1.91
2247.67;1.91
2247.91;1.91
2248.15;1.91
2248.39;1.91
2248.63;1.91
2248.87;1.91
2249.11;1.91
2249.35;1.91
2249.59;1.91
2249.83;1.91
2250.08;1.91
2250.32;1.91
2250.56;1.91
2250.80;1.92
2251.04;1.92
2251.28;1.92
2251.52;1.92
2251.76;1.92
2252.00;1.92
2252.25;1.92
2252.49;1.92
2252.73;1.92
2252.97;1.92
2253.21;1.92
2253.45;1.92
2253.69;1.92
2253.93;1.92
2254.17;1.92
2254.42;1.92
2254.66;1.92
2254.90;1.92
2255.14;1.92
2255.38;1.92
2255.62;1.92
2255.86;1.92
2256.10;1.92
2256.34;1.92
2256.58;1.92
2256.83;1.92
2257.07;1.92
2257.31;1.92
2257.55;1.92
2257.79;1.92
2258.03;1.92
2258.27;1.92
2258.51;1.92
2258.75;1.92
2259.00;1.92
2259.24;1.92
2259.48;1.92
2259.72;1.92
2259.96;1.92
2260.20;1.92
2260.44;1.92
2260.68;1.92
2260.92;1.92
2261.17;1.92
2261.41;1.92
2261.65;1.92
2261.89;1.92
2262.13;1.92
2262.37;1.92
2262.61;1.92
2262.85;1.92
2263.09;1.93
2263.33;1.93
2263.58;1.93
2263.82;1.93
2264.06;1.93
2264.30;1.93
2264.54;1.93
2264.78;1.93
2265.02;1.93
2265.26;1.93
2265.50;1.93
2265.75;1.93
2265.99;1.93
2266.23;1.93
2266.47;1.93
2266.71;1.93
2266.95;1.93
2267.19;1.93
2267.43;1.93
2267.67;1.93
2267.91;1.93
2268.16;1.93
2268.40;1.93
2268.64;1.93
2268.88;1.93
2269.12;1.93
2269.36;1.93
2269.60;1.93
2269.84;1.93
2270.08;1.93
2270.33;1.93
2270.57;1.93
2270.81;1.93
2271.05;1.93
2271.29;1.93
2271.53;1.93
2271.77;1.93
2272.01;1.94
2272.25;1.94
2272.49;1.94
2272.74;1.94
2272.98;1.94
2273.22;1.94
2273.46;1.94
2273.70;1.94
2273.94;1.94
2274.18;1.94
2274.42;1.94
2274.66;1.94
2274.91;1.94
2275.15;1.94
2275.39;1.94
2275.63;1.94
2275.87;1.94
2276.11;1.94
2276.35;1.94
2276.59;1.94
2276.83;1.94
2277.07;1.94
2277.32;1.94
2277.56;1.94
2277.80;1.94
2278.04;1.94
2278.28;1.94
2278.52;1.94
2278.76;1.94
2279.00;1.94
2279.24;1.94
2279.49;1.94
2279.73;1.94
2279.97;1.94
2280.21;1.94
2280.45;1.94
2280.69;1.94
2280.93;1.94
2281.17;1.94
2281.41;1.94
2281.66;1.94
2281.90;1.94
2282.14;1.94
2282.38;1.94
2282.62;1.94
2282.86;1.94
2283.10;1.94
2283.34;1.94
2283.58;1.94
2283.82;1.94
2284.07;1.94
2284.31;1.95
2284.55;1.95
2284.79;1.95
2285.03;1.95
2285.27;1.95
2285.51;1.95
2285.75;1.95
2285.99;1.95
2286.24;1.95
2286.48;1.95
2286.72;1.95
2286.96;1.95
2287.20;1.95
2287.44;1.95
2287.68;1.95
2287.92;1.95
2288.16;1.95
2288.41;1.95
2288.65;1.95
2288.89;1.95
2289.13;1.95
2289.37;1.95
2289.61;1.95
2289.85;1.95
2290.09;1.95
2290.33;1.95
2290.57;1.95
2290.82;1.95
2291.06;1.95
2291.30;1.95
2291.54;1.95
2291.78;1.95
2292.02;1.95
2292.26;1.95
2292.50;1.95
2292.74;1.95
2292.99;1.95
2293.23;1.95
2293.47;1.95
2293.71;1.95
2293.95;1.95
2294.19;1.95
2294.43;1.95
2294.67;1.95
2294.91;1.95
2295.15;1.95
2295.40;1.95
2295.64;1.95
2295.88;1.95
2296.12;1.95
2296.36;1.95
2296.60;1.95
2296.84;1.95
2297.08;1.95
2297.32;1.95
2297.57;1.95
2297.81;1.95
2298.05;1.95
2298.29;1.95
2298.53;1.95
2298.77;1.95
2299.01;1.95
2299.25;1.95
2299.49;1.95
2299.73;1.95
2299.98;1.95
2300.22;1.95
2300.46;1.95
2300.70;1.95
2300.94;1.95
2301.18;1.95
2301.42;1.95
2301.66;1.95
2301.90;1.95
2302.15;1.95
2302.39;1.95
2302.63;1.95
2302.87;1.95
2303.11;1.95
2303.35;1.95
2303.59;1.95
2303.83;1.95
2304.07;1.95
2304.32;1.95
2304.56;1.95
2304.80;1.95
2305.04;1.95
2305.28;1.95
2305.52;1.95
2305.76;1.95
2306.00;1.95
2306.24;1.95
2306.48;1.95
2306.73;1.94
2306.97;1.94
2307.21;1.95
2307.45;1.95
2307.69;1.95
2307.93;1.95
2308.17;1.94
2308.41;1.94
2308.65;1.94
2308.90;1.94
2309.14;1.94
2309.38;1.94
2309.62;1.94
2309.86;1.94
2310.10;1.94
2310.34;1.94
2310.58;1.94
2310.82;1.94
2311.06;1.94
2311.31;1.94
2311.55;1.94
2311.79;1.94
2312.03;1.94
2312.27;1.94
2312.51;1.94
2312.75;1.94
2312.99;1.94
2313.23;1.94
2313.48;1.94
2313.72;1.94
2313.96;1.94
2314.20;1.94
2314.44;1.94
2314.68;1.94
2314.92;1.94
2315.16;1.94
2315.40;1.94
2315.65;1.94
2315.89;1.94
2316.13;1.94
2316.37;1.94
2316.61;1.94
2316.85;1.94
2317.09;1.94
2317.33;1.94
2317.57;1.94
2317.81;1.94
2318.06;1.94
2318.30;1.94
2318.54;1.94
2318.78;1.94
2319.02;1.94
2319.26;1.93
2319.50;1.93
2319.74;1.93
2319.98;1.93
2320.23;1.93
2320.47;1.93
2320.71;1.93
2320.95;1.93
2321.19;1.93
2321.43;1.93
2321.67;1.93
2321.91;1.93
2322.15;1.93
2322.39;1.93
2322.64;1.93
2322.88;1.93
2323.12;1.93
2323.36;1.93
2323.60;1.93
2323.84;1.93
2324.08;1.93
2324.32;1.92
2324.56;1.92
2324.81;1.92
2325.05;1.92
2325.29;1.92
2325.53;1.92
2325.77;1.92
2326.01;1.92
2326.25;1.92
2326.49;1.92
2326.73;1.93
2326.97;1.93
2327.22;1.93
2327.46;1.93
2327.70;1.93
2327.94;1.93
2328.18;1.93
2328.42;1.92
2328.66;1.92
2328.90;1.92
2329.14;1.92
2329.39;1.92
2329.63;1.92
2329.87;1.92
2330.11;1.92
2330.35;1.92
2330.59;1.92
2330.83;1.92
2331.07;1.92
2331.31;1.92
2331.56;1.92
2331.80;1.92
2332.04;1.92
2332.28;1.92
2332.52;1.92
2332.76;1.92
2333.00;1.92
2333.24;1.92
2333.48;1.92
2333.72;1.92
2333.97;1.92
2334.21;1.92
2334.45;1.92
2334.69;1.92
2334.93;1.92
2335.17;1.92
2335.41;1.92
2335.65;1.92
2335.89;1.92
2336.14;1.92
2336.38;1.92
2336.62;1.92
2336.86;1.92
2337.10;1.92
2337.34;1.92
2337.58;1.92
2337.82;1.93
2338.06;1.93
2338.30;1.93
2338.55;1.92
2338.79;1.92
2339.03;1.92
2339.27;1.92
2339.51;1.92
2339.75;1.92
2339.99;1.92
2340.23;1.92
2340.47;1.92
2340.72;1.92
2340.96;1.92
2341.20;1.92
2341.44;1.92
2341.68;1.92
2341.92;1.93
2342.16;1.93
2342.40;1.93
2342.64;1.93
2342.89;1.93
2343.13;1.93
2343.37;1.93
2343.61;1.93
2343.85;1.92
2344.09;1.93
2344.33;1.93
2344.57;1.93
2344.81;1.93
2345.05;1.93
2345.30;1.93
2345.54;1.93
2345.78;1.94
2346.02;1.94
2346.26;1.94
2346.50;1.94
2346.74;1.94
2346.98;1.94
2347.22;1.94
2347.47;1.95
2347.71;1.95
2347.95;1.95
2348.19;1.95
2348.43;1.95
2348.67;1.95
2348.91;1.95
2349.15;1.95
2349.39;1.95
2349.63;1.95
2349.88;1.95
2350.12;1.94
2350.36;1.94
2350.60;1.94
2350.84;1.94
2351.08;1.94
2351.32;1.94
2351.56;1.94
2351.80;1.94
2352.05;1.94
2352.29;1.94
2352.53;1.94
2352.77;1.94
2353.01;1.94
2353.25;1.94
2353.49;1.94
2353.73;1.94
2353.97;1.93
2354.22;1.93
2354.46;1.93
2354.70;1.93
2354.94;1.93
2355.18;1.93
2355.42;1.93
2355.66;1.93
2355.90;1.93
2356.14;1.93
2356.38;1.93
2356.63;1.93
2356.87;1.93
2357.11;1.93
2357.35;1.93
2357.59;1.93
2357.83;1.93
2358.07;1.93
2358.31;1.93
2358.55;1.93
2358.80;1.93
2359.04;1.93
2359.28;1.93
2359.52;1.93
2359.76;1.93
2360.00;1.93
2360.24;1.93
2360.48;1.93
2360.72;1.93
2360.96;1.93
2361.21;1.93
2361.45;1.93
2361.69;1.93
2361.93;1.93
2362.17;1.93
2362.41;1.93
2362.65;1.93
2362.89;1.93
2363.13;1.93
2363.38;1.93
2363.62;1.93
2363.86;1.93
2364.10;1.93
2364.34;1.93
2364.58;1.93
2364.82;1.93
2365.06;1.93
2365.30;1.94
2365.54;1.94
2365.79;1.94
2366.03;1.94
2366.27;1.94
2366.51;1.94
2366.75;1.94
2366.99;1.94
2367.23;1.95
2367.47;1.95
2367.71;1.95
2367.96;1.95
2368.20;1.95
2368.44;1.95
2368.68;1.95
2368.92;1.96
2369.16;1.96
2369.40;1.96
2369.64;1.96
2369.88;1.96
2370.13;1.97
2370.37;1.97
2370.61;1.97
2370.85;1.97
2371.09;1.97
2371.33;1.97
2371.57;1.97
2371.81;1.97
2372.05;1.97
2372.29;1.97
2372.54;1.97
2372.78;1.97
2373.02;1.98
2373.26;1.98
2373.50;1.98
2373.74;1.98
2373.98;1.98
2374.22;1.98
2374.46;1.98
2374.71;1.99
2374.95;1.99
2375.19;1.99
2375.43;1.99
2375.67;1.99
2375.91;1.99
2376.15;1.99
2376.39;1.99
2376.63;1.99
2376.87;2.00
2377.12;2.00
2377.36;2.00
2377.60;2.00
2377.84;2.00
2378.08;2.00
2378.32;2.00
2378.56;2.00
2378.80;2.00
2379.04;2.00
2379.29;2.00
2379.53;2.00
2379.77;2.00
2380.01;2.00
2380.25;2.01
2380.49;2.01
2380.73;2.01
2380.97;2.01
2381.21;2.01
2381.46;2.01
2381.70;2.01
2381.94;2.01
2382.18;2.01
2382.42;2.01
2382.66;2.01
2382.90;2.02
2383.14;2.02
2383.38;2.02
2383.62;2.02
2383.87;2.02
2384.11;2.02
2384.35;2.02
2384.59;2.02
2384.83;2.02
2385.07;2.02
2385.31;2.02
2385.55;2.02
2385.79;2.02
2386.04;2.02
2386.28;2.03
2386.52;2.03
2386.76;2.03
2387.00;2.03
2387.24;2.03
2387.48;2.03
2387.72;2.03
2387.96;2.03
2388.20;2.03
2388.45;2.03
2388.69;2.03
2388.93;2.03
2389.17;2.03
2389.41;2.03
2389.65;2.03
2389.89;2.03
2390.13;2.03
2390.37;2.03
2390.62;2.03
2390.86;2.03
2391.10;2.04
2391.34;2.04
2391.58;2.04
2391.82;2.04
2392.06;2.04
2392.30;2.04
2392.54;2.04
2392.78;2.04
2393.03;2.04
2393.27;2.04
2393.51;2.04
2393.75;2.04
2393.99;2.04
2394.23;2.04
2394.47;2.04
2394.71;2.04
2394.95;2.04
2395.20;2.04
2395.44;2.04
2395.68;2.04
2395.92;2.04
2396.16;2.04
2396.40;2.04
2396.64;2.04
2396.88;2.04
2397.12;2.04
2397.37;2.04
2397.61;2.04
2397.85;2.04
2398.09;2.04
2398.33;2.04
2398.57;2.04
2398.81;2.04
2399.05;2.04
2399.29;2.04
2399.53;2.04
2399.78;2.04
2400.02;2.04
2400.26;2.04
2400.50;2.04
2400.74;2.04
2400.98;2.04
2401.22;2.04
2401.46;2.04
2401.70;2.04
2401.95;2.04
2402.19;2.04
2402.43;2.04
2402.67;2.04
2402.91;2.04
2403.15;2.04
2403.39;2.04
2403.63;2.04
2403.87;2.04
2404.12;2.04
2404.36;2.04
2404.60;2.04
2404.84;2.04
2405.08;2.04
2405.32;2.04
2405.56;2.04
2405.80;2.04
2406.04;2.04
2406.28;2.04
2406.53;2.04
2406.77;2.04
2407.01;2.04
2407.25;2.04
2407.49;2.04
2407.73;2.04
2407.97;2.04
2408.21;2.04
2408.45;2.04
2408.70;2.04
2408.94;2.04
2409.18;2.04
2409.42;2.04
2409.66;2.04
2409.90;2.04
2410.14;2.04
2410.38;2.04
2410.62;2.04
2410.86;2.04
2411.11;2.04
2411.35;2.04
2411.59;2.04
2411.83;2.04
2412.07;2.04
2412.31;2.04
2412.55;2.04
2412.79;2.04
2413.03;2.04
2413.28;2.04
2413.52;2.04
2413.76;2.04
2414.00;2.04
2414.24;2.04
2414.48;2.04
2414.72;2.04
2414.96;2.04
2415.20;2.04
2415.44;2.04
2415.69;2.04
2415.93;2.04
2416.17;2.04
2416.41;2.04
2416.65;2.04
2416.89;2.04
2417.13;2.04
2417.37;2.04
2417.61;2.04
2417.86;2.04
2418.10;2.04
2418.34;2.04
2418.58;2.04
2418.82;2.04
2419.06;2.04
2419.30;2.04
2419.54;2.04
2419.78;2.04
2420.02;2.04
2420.27;2.04
2420.51;2.04
2420.75;2.04
2420.99;2.04
2421.23;2.04
2421.47;2.04
2421.71;2.04
2421.95;2.04
2422.19;2.04
2422.44;2.04
2422.68;2.04
2422.92;2.04
2423.16;2.04
2423.40;2.04
2423.64;2.04
2423.88;2.04
2424.12;2.04
2424.36;2.04
2424.61;2.04
2424.85;2.04
2425.09;2.04
2425.33;2.04
2425.57;2.04
2425.81;2.04
2426.05;2.04
2426.29;2.04
2426.53;2.04
2426.77;2.04
2427.02;2.04
2427.26;2.04
2427.50;2.04
2427.74;2.04
2427.98;2.04
2428.22;2.04
2428.46;2.04
2428.70;2.04
2428.94;2.04
2429.19;2.04
2429.43;2.04
2429.67;2.03
2429.91;2.03
2430.15;2.03
2430.39;2.03
2430.63;2.03
2430.87;2.03
2431.11;2.03
2431.35;2.03
2431.60;2.03
2431.84;2.03
2432.08;2.03
2432.32;2.03
2432.56;2.03
2432.80;2.03
2433.04;2.03
2433.28;2.03
2433.52;2.03
2433.77;2.03
2434.01;2.03
2434.25;2.04
2434.49;2.04
2434.73;2.04
2434.97;2.04
2435.21;2.04
2435.45;2.04
2435.69;2.04
2435.94;2.04
2436.18;2.04
2436.42;2.04
2436.66;2.04
2436.90;2.04
2437.14;2.04
2437.38;2.04
2437.62;2.04
2437.86;2.04
2438.10;2.04
2438.35;2.04
2438.59;2.04
2438.83;2.04
2439.07;2.04
2439.31;2.04
2439.55;2.04
2439.79;2.04
2440.03;2.04
2440.27;2.04
2440.52;2.04
2440.76;2.04
2441.00;2.04
2441.24;2.04
2441.48;2.04
2441.72;2.04
2441.96;2.04
2442.20;2.04
2442.44;2.04
2442.68;2.04
2442.93;2.04
2443.17;2.04
2443.41;2.04
2443.65;2.04
2443.89;2.04
2444.13;2.04
2444.37;2.04
2444.61;2.04
2444.85;2.04
2445.10;2.04
2445.34;2.04
2445.58;2.04
2445.82;2.04
2446.06;2.04
2446.30;2.05
2446.54;2.05
2446.78;2.05
2447.02;2.05
2447.27;2.05
2447.51;2.05
2447.75;2.05
2447.99;2.05
2448.23;2.05
2448.47;2.05
2448.71;2.05
2448.95;2.05
2449.19;2.05
2449.43;2.05
2449.68;2.05
2449.92;2.05
2450.16;2.05
2450.40;2.05
2450.64;2.05
2450.88;2.05
2451.12;2.05
2451.36;2.05
2451.60;2.05
2451.85;2.05
2452.09;2.05
2452.33;2.05
2452.57;2.05
2452.81;2.06
2453.05;2.06
2453.29;2.06
2453.53;2.06
2453.77;2.06
2454.01;2.06
2454.26;2.06
2454.50;2.06
2454.74;2.06
2454.98;2.06
2455.22;2.06
2455.46;2.06
2455.70;2.06
2455.94;2.06
2456.18;2.06
2456.43;2.06
2456.67;2.06
2456.91;2.06
2457.15;2.06
2457.39;2.06
2457.63;2.06
2457.87;2.06
2458.11;2.06
2458.35;2.06
2458.59;2.06
2458.84;2.06
2459.08;2.06
2459.32;2.06
2459.56;2.07
2459.80;2.07
2460.04;2.07
2460.28;2.07
2460.52;2.07
2460.76;2.07
2461.01;2.07
2461.25;2.07
2461.49;2.07
2461.73;2.07
2461.97;2.07
2462.21;2.07
2462.45;2.07
2462.69;2.07
2462.93;2.07
2463.18;2.07
2463.42;2.07
2463.66;2.07
2463.90;2.07
2464.14;2.07
2464.38;2.07
2464.62;2.07
2464.86;2.07
2465.10;2.07
2465.34;2.07
2465.59;2.07
2465.83;2.07
2466.07;2.07
2466.31;2.07
2466.55;2.07
2466.79;2.07
2467.03;2.08
2467.27;2.08
2467.51;2.08
2467.76;2.08
2468.00;2.08
2468.24;2.08
2468.48;2.08
2468.72;2.08
2468.96;2.08
2469.20;2.08
2469.44;2.08
2469.68;2.08
2469.92;2.08
2470.17;2.08
2470.41;2.08
2470.65;2.08
2470.89;2.08
2471.13;2.08
2471.37;2.08
2471.61;2.08
2471.85;2.08
2472.09;2.08
2472.34;2.08
2472.58;2.08
2472.82;2.08
2473.06;2.08
2473.30;2.08
2473.54;2.08
2473.78;2.08
2474.02;2.08
2474.26;2.08
2474.51;2.08
2474.75;2.08
2474.99;2.08
2475.23;2.08
2475.47;2.08
2475.71;2.08
2475.95;2.08
2476.19;2.08
2476.43;2.08
2476.67;2.08
2476.92;2.08
2477.16;2.08
2477.40;2.08
2477.64;2.08
2477.88;2.08
2478.12;2.08
2478.36;2.08
2478.60;2.08
2478.84;2.08
2479.09;2.08
2479.33;2.08
2479.57;2.08
2479.81;2.08
2480.05;2.08
2480.29;2.09
2480.53;2.09
2480.77;2.09
2481.01;2.09
2481.25;2.09
2481.50;2.09
2481.74;2.09
2481.98;2.09
2482.22;2.09
2482.46;2.09
2482.70;2.09
2482.94;2.09
2483.18;2.09
2483.42;2.09
2483.67;2.09
2483.91;2.09
2484.15;2.09
2484.39;2.09
2484.63;2.09
2484.87;2.09
2485.11;2.09
2485.35;2.09
2485.59;2.09
2485.83;2.09
2486.08;2.09
2486.32;2.09
2486.56;2.09
2486.80;2.10
2487.04;2.10
2487.28;2.10
2487.52;2.10
2487.76;2.10
2488.00;2.10
2488.25;2.10
2488.49;2.10
2488.73;2.10
2488.97;2.10
2489.21;2.10
2489.45;2.10
2489.69;2.10
2489.93;2.10
2490.17;2.10
2490.42;2.10
2490.66;2.10
2490.90;2.10
2491.14;2.10
2491.38;2.10
2491.62;2.10
2491.86;2.10
2492.10;2.10
2492.34;2.10
2492.58;2.10
2492.83;2.10
2493.07;2.10
2493.31;2.10
2493.55;2.11
2493.79;2.11
2494.03;2.11
2494.27;2.11
2494.51;2.11
2494.75;2.11
2495.00;2.11
2495.24;2.11
2495.48;2.11
2495.72;2.11
2495.96;2.11
2496.20;2.11
2496.44;2.11
2496.68;2.11
2496.92;2.11
2497.17;2.11
2497.41;2.11
2497.65;2.11
2497.89;2.11
2498.13;2.11
2498.37;2.11
2498.61;2.11
2498.85;2.11
2499.09;2.11
2499.33;2.11
2499.58;2.11
2499.82;2.11
2500.06;2.11
2500.30;2.11
2500.54;2.11
2500.78;2.11
2501.02;2.11
2501.26;2.11
2501.50;2.11
2501.75;2.12
2501.99;2.12
2502.23;2.12
2502.47;2.12
2502.71;2.12
2502.95;2.12
2503.19;2.12
2503.43;2.12
2503.67;2.12
2503.91;2.12
2504.16;2.12
2504.40;2.12
2504.64;2.12
2504.88;2.12
2505.12;2.12
2505.36;2.12
2505.60;2.12
2505.84;2.12
2506.08;2.12
2506.33;2.12
2506.57;2.12
2506.81;2.12
2507.05;2.12
2507.29;2.12
2507.53;2.12
2507.77;2.12
2508.01;2.12
2508.25;2.12
2508.49;2.12
2508.74;2.12
2508.98;2.12
2509.22;2.12
2509.46;2.12
2509.70;2.12
2509.94;2.12
2510.18;2.12
2510.42;2.12
2510.66;2.12
2510.91;2.12
2511.15;2.12
2511.39;2.12
2511.63;2.12
2511.87;2.12
2512.11;2.13
2512.35;2.13
2512.59;2.13
2512.83;2.13
2513.07;2.13
2513.32;2.13
2513.56;2.13
2513.80;2.13
2514.04;2.13
2514.28;2.13
2514.52;2.13
2514.76;2.13
2515.00;2.13
2515.24;2.13
2515.49;2.13
2515.73;2.13
2515.97;2.13
2516.21;2.13
2516.45;2.13
2516.69;2.13
2516.93;2.13
2517.17;2.13
2517.41;2.13
2517.66;2.13
2517.90;2.13
2518.14;2.13
2518.38;2.13
2518.62;2.14
2518.86;2.14
2519.10;2.14
2519.34;2.14
2519.58;2.14
2519.82;2.14
2520.07;2.14
2520.31;2.14
2520.55;2.14
2520.79;2.14
2521.03;2.14
2521.27;2.14
2521.51;2.14
2521.75;2.14
2521.99;2.14
2522.24;2.14
2522.48;2.14
2522.72;2.14
2522.96;2.14
2523.20;2.14
2523.44;2.14
2523.68;2.14
2523.92;2.14
2524.16;2.15
2524.41;2.15
2524.65;2.15
2524.89;2.15
2525.13;2.15
2525.37;2.15
2525.61;2.15
2525.85;2.15
2526.09;2.15
2526.33;2.15
2526.57;2.15
2526.82;2.15
2527.06;2.15
2527.30;2.15
2527.54;2.15
2527.78;2.15
2528.02;2.15
2528.26;2.15
2528.50;2.15
2528.74;2.15
2528.99;2.15
2529.23;2.15
2529.47;2.15
2529.71;2.15
2529.95;2.15
2530.19;2.15
2530.43;2.15
2530.67;2.15
2530.91;2.15
2531.15;2.16
2531.40;2.16
2531.64;2.16
2531.88;2.16
2532.12;2.16
2532.36;2.16
2532.60;2.16
2532.84;2.16
2533.08;2.16
2533.32;2.16
2533.57;2.16
2533.81;2.16
2534.05;2.16
2534.29;2.16
2534.53;2.16
2534.77;2.16
2535.01;2.16
2535.25;2.16
2535.49;2.16
2535.73;2.16
2535.98;2.16
2536.22;2.16
2536.46;2.16
2536.70;2.16
2536.94;2.16
2537.18;2.16
2537.42;2.16
2537.66;2.16
2537.90;2.16
2538.15;2.16
2538.39;2.16
2538.63;2.16
2538.87;2.16
2539.11;2.16
2539.35;2.16
2539.59;2.16
2539.83;2.17
2540.07;2.17
2540.32;2.17
2540.56;2.17
2540.80;2.17
2541.04;2.17
2541.28;2.17
2541.52;2.17
2541.76;2.17
2542.00;2.16
2542.24;2.16
2542.48;2.16
2542.73;2.16
2542.97;2.16
2543.21;2.16
2543.45;2.16
2543.69;2.16
2543.93;2.16
2544.17;2.16
2544.41;2.16
2544.65;2.16
2544.90;2.16
2545.14;2.16
2545.38;2.16
2545.62;2.16
2545.86;2.17
2546.10;2.17
2546.34;2.17
2546.58;2.17
2546.82;2.17
2547.06;2.17
2547.31;2.17
2547.55;2.17
2547.79;2.17
2548.03;2.17
2548.27;2.17
2548.51;2.17
2548.75;2.17
2548.99;2.17
2549.23;2.17
2549.48;2.17
2549.72;2.17
2549.96;2.17
2550.20;2.17
2550.44;2.17
2550.68;2.17
2550.92;2.17
2551.16;2.17
2551.40;2.17
2551.65;2.17
2551.89;2.17
2552.13;2.17
2552.37;2.17
2552.61;2.17
2552.85;2.17
2553.09;2.17
2553.33;2.17
2553.57;2.18
2553.81;2.18
2554.06;2.18
2554.30;2.18
2554.54;2.18
2554.78;2.18
2555.02;2.18
2555.26;2.18
2555.50;2.18
2555.74;2.18
2555.98;2.18
2556.23;2.18
2556.47;2.18
2556.71;2.18
2556.95;2.18
2557.19;2.18
2557.43;2.18
2557.67;2.18
2557.91;2.18
2558.15;2.19
2558.39;2.19
2558.64;2.19
2558.88;2.19
2559.12;2.19
2559.36;2.19
2559.60;2.19
2559.84;2.19
2560.08;2.19
2560.32;2.19
2560.56;2.19
2560.81;2.19
2561.05;2.19
2561.29;2.19
2561.53;2.20
2561.77;2.20
2562.01;2.20
2562.25;2.20
2562.49;2.20
2562.73;2.20
2562.97;2.20
2563.22;2.20
2563.46;2.20
2563.70;2.20
2563.94;2.21
2564.18;2.21
2564.42;2.21
2564.66;2.21
2564.90;2.21
2565.14;2.21
2565.39;2.21
2565.63;2.21
2565.87;2.21
2566.11;2.21
2566.35;2.21
2566.59;2.21
2566.83;2.21
2567.07;2.21
2567.31;2.21
2567.56;2.22
2567.80;2.22
2568.04;2.22
2568.28;2.22
2568.52;2.22
2568.76;2.22
2569.00;2.22
2569.24;2.22
2569.48;2.22
2569.72;2.22
2569.97;2.22
2570.21;2.22
2570.45;2.22
2570.69;2.22
2570.93;2.23
2571.17;2.23
2571.41;2.23
2571.65;2.23
2571.89;2.23
2572.14;2.23
2572.38;2.23
2572.62;2.23
2572.86;2.23
2573.10;2.23
2573.34;2.23
2573.58;2.23
2573.82;2.23
2574.06;2.23
2574.30;2.23
2574.55;2.23
2574.79;2.23
2575.03;2.23
2575.27;2.23
2575.51;2.23
2575.75;2.23
2575.99;2.23
2576.23;2.23
2576.47;2.23
2576.72;2.23
2576.96;2.23
2577.20;2.23
2577.44;2.23
2577.68;2.23
2577.92;2.22
2578.16;2.22
2578.40;2.22
2578.64;2.22
2578.89;2.22
2579.13;2.22
2579.37;2.22
2579.61;2.22
2579.85;2.22
2580.09;2.22
2580.33;2.22
2580.57;2.22
2580.81;2.22
2581.05;2.22
2581.30;2.22
2581.54;2.22
2581.78;2.22
2582.02;2.22
2582.26;2.22
2582.50;2.22
2582.74;2.22
2582.98;2.22
2583.22;2.22
2583.47;2.22
2583.71;2.22
2583.95;2.22
2584.19;2.22
2584.43;2.22
2584.67;2.22
2584.91;2.22
2585.15;2.22
2585.39;2.22
2585.63;2.22
2585.88;2.22
2586.12;2.23
2586.36;2.23
2586.60;2.23
2586.84;2.23
2587.08;2.23
2587.32;2.23
2587.56;2.23
2587.80;2.23
2588.05;2.23
